,experiment,experiment_id,well,strain,lab,strain_name,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,temperature,temperature_unit,od,dead,ungrowing,doubling_time,n0,RF_prediction_mean,RF_prediction_std
156,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f4,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.04373084646823019,False,False,2.8392890682953364,0.10649273294536386,0.9657,0.0413888337061526
157,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f5,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.08315451119960726,False,False,5.130068392185668,0.16835046010034482,0.9807166666666668,0.023007575242048425
158,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f6,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.10636950162752147,False,False,2.6194257139963457,0.09189349372264943,0.970225,0.037463091713588484
159,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f7,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.25881398559711044,False,False,22.359041404543735,0.282591971561189,0.9799166666666668,0.01888241392289541
160,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f8,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.18969447845566206,False,False,6.279888250680507,0.18149123146153584,0.979075,0.01339301573098342
161,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,f9,UWBF_24962,transcriptic,CRISPR_CEN.PK2_24962,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.08273299831705441,False,False,6.691312594474798,0.20299059994073868,0.9754333333333334,0.025337382717300613
162,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g1,UWBF_23970,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03493254669556818,False,False,6.036893048564568,0.029152813570665088,0.9796419217422728,0.0243159368439924
163,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g10,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.06728636939875393,False,False,2.405386595245916,0.08155125987231113,0.9784666666666666,0.027872141939511843
164,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g11,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.09362958090453638,False,False,3.596294436640964,0.102364554720201,0.9870083333333334,0.01235299858633827
165,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g12,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.11488916256666958,False,False,2.0351196985449307,0.0917517569110618,0.9160583333333332,0.08856985263788297
166,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g3,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.041572684235603584,False,False,1.5529349654815745,0.0401191630328696,0.968975,0.042417513634853264
167,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g4,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.041223391055253966,False,False,1.9105648090201084,0.05835222359081014,0.9727916666666666,0.025396257744152127
168,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g5,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.045068449545728674,False,False,3.4193671690571086,0.10517042645449,0.98535,0.012066620626063193
169,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g6,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.13810228803747165,False,False,3.001295544542909,0.12660067043917206,0.93485,0.07088784307831843
170,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g7,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.05153682496327277,False,False,2.480459585508747,0.08210898443876982,0.9764916666666668,0.019847294339344883
171,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g8,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.10680315172483497,False,False,6.414538789116786,0.17299161943183985,0.9837,0.015785389400281482
172,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,g9,UWBF_24963,transcriptic,CRISPR_CEN.PK2_24963,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.14504041405519308,False,False,4.158300399956076,0.15048046307904725,0.9775916666666666,0.019831351441593655
173,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h1,UWBF_23970,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03540127747560806,False,False,37.85488185233007,0.03488477305973263,0.9471785528775116,0.05016247352966365
174,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h10,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.03641306417293908,False,False,4.3359566050380245,0.027831014556019915,0.993025071291951,0.0015964247757739988
176,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h12,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03663893020716885,False,False,1.5867436025218034,0.012073690265270087,0.9879494916477438,0.005954155009617521
177,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h3,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.0414207702526024,False,False,1.4664581134994494,0.012971202316497184,0.9809417149418996,0.0090100893874688
178,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h4,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.03657986665997175,False,False,1.5603655859820942,0.026262556103922842,0.966284326768524,0.02677141227726889
179,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h5,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.037760321273902615,False,False,1.5895569295461265,0.013157878182898684,0.9800999440190304,0.0055611266478483926
180,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h6,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.054731791880778584,False,False,1.5798068961716365,0.028220374608262717,0.9744,0.014677647404585369
181,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h7,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.0353337523976001,False,False,1.2651687488177836,0.009744564658603287,0.9808371455625646,0.011078254767853858
182,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h8,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.051927258195476084,False,False,2.7853801869510897,0.08505534735355147,0.9723083333333332,0.017081642192716687
183,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbsa7n5qwxe,h9,UWBF_24961,transcriptic,CRISPR_CEN.PK2_24961,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.03459459624582106,False,False,1.029893198427186,0.0037060010728090617,0.9854680718322878,0.013227287737061336
184,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a1,UWBF_6390,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.0381140387443541,False,False,1.6619876828194402,0.02126400792113775,0.9755369006343252,0.03260294150041331
185,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a10,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.03622341334758487,False,False,0.9819911746491872,0.003087431038039681,0.9811445153056771,0.03318529012729851
187,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a12,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.1265543029385952,False,False,4.309026071739954,0.18665137602689336,0.9324416666666668,0.09873207807364708
188,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a2,UWBF_23970,transcriptic,CRISPR_CEN.PK2_negative_control_23970,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.0337655177261152,False,False,216762864.6287841,0.03354013821872731,0.5607745121901748,0.2913002554464087
189,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a3,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.03805137469748647,False,False,1.6204455458643536,0.010991992190300151,0.989518344756545,0.013947227588596206
190,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a4,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.03564054969869008,False,False,3.137992986476492,0.022351127234634432,0.9944229461800403,0.0039242907237551725
191,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a5,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.03612196214793165,False,False,1.1983176238808124,0.0055238241457929715,0.9863002848726382,0.021827528499629892
192,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a6,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.035074105076979334,False,False,2.2398074815832167,0.016424582097396976,0.9916264188369528,0.008707243922977968
193,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a7,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.03736788686311305,False,False,1.8203168232850049,0.027846733424786416,0.9770963368067348,0.03327094724206785
195,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,a9,UWBF_24926,transcriptic,CRISPR_CEN.PK2_24926,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.037124851607021135,False,False,2.2932488632137766,0.017829438178242066,0.9927851116132456,0.008574704841808419
196,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b1,UWBF_6390,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.04106631881737702,False,False,1.681333751814469,0.04423797371724155,0.9419057144460584,0.07022911444113074
197,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b10,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.03865392233333807,False,False,1.501755927936414,0.017270246569480133,0.9775640509896968,0.033777932203114584
198,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b11,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.03507528077386637,False,True,,,0.9939360672972328,0.0017483881117022302
199,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b12,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03917961108610783,False,False,2.3875582977617453,0.04805378333510536,0.9814474698092724,0.024367281943497267
200,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b2,UWBF_24864,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.037121028164631656,False,False,1064315120.5018859,0.03687375033527008,0.7628178168379174,0.22167656371484132
201,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b3,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.03673565645745306,False,False,2.9621305850969213,0.02148917419966639,0.9943024568721448,0.006141693751735461
202,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b4,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.039378523533352035,False,False,1.241313815602127,0.009849978385254064,0.9731214699678044,0.042921807191801664
203,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b5,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.0366540637053245,False,False,4.336543739986798,0.027280666803097358,0.9957207126175216,0.002901373630135905
205,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b7,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.03913598146568579,False,False,1.81242134647426,0.027573521132539792,0.970456478012666,0.042188741073960964
206,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b8,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.0364166033050994,False,False,1.107839858817636,0.0046505080906687314,0.9855814918115622,0.022779486379844973
207,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,b9,UWBF_24952,transcriptic,CRISPR_CEN.PK2_24952,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.1715476285660218,False,False,9.95311240857286,0.2574592370993346,0.95425,0.06429838140926919
208,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c1,UWBF_6390,transcriptic,CRISPR_w303_positive_control_NOR_00_6390,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03600284236352308,False,False,2.615413856816605,0.01930669804449512,0.9940016605607688,0.004000205881849223
209,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c10,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.03772791782674178,False,False,1.783824207526099,0.02136008431252001,0.9892900877309658,0.013918133995208285
210,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c11,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.03554449366783365,False,False,1.443838841036334,0.008773249348657697,0.990660245551866,0.011073392422220944
211,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c12,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.039242778173120274,False,False,0.9620008798827075,0.004024064654016832,0.9853971073310784,0.023946356933585274
212,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c2,UWBF_24864,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.035760972833505565,False,False,436776.8905858557,0.03619977448261795,0.5409143172774515,0.3619152583812445
213,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c3,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.035150298803455965,False,False,3.070811147279451,0.021369744171861042,0.9952761001559716,0.0020399007305288764
215,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c5,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.03698029651671365,False,True,,,0.9963959115386268,0.000350503362495116
216,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c6,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.03710355380073506,False,False,2.133030782105678,0.016463756473480202,0.9934743211679972,0.0074501747884546735
217,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c7,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.03665738655799476,False,False,3.0681757929669686,0.02273685656409488,0.9946484321536864,0.002859269119436078
218,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c8,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.03559589308282695,False,False,3.094566615296924,0.022989026603433098,0.9957043149625564,0.00261047736339359
219,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,c9,UWBF_24959,transcriptic,CRISPR_CEN.PK2_24959,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.1406456257334764,False,False,2.9986508963446328,0.13951902866930144,0.944325,0.06796825716083559
220,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d1,UWBF_32302,transcriptic,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03473123946688342,False,False,3.1788084083156667,0.02193956641295147,0.9958457370048251,0.0008761476891425272
221,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d10,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.03589729925624333,False,False,2.0031185672178378,0.014481299391924213,0.9924057345260984,0.0051235132913696685
222,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d11,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.04066205046737186,False,False,1.4754851684554948,0.010253827681287542,0.9819297415952606,0.017839176951672787
223,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d12,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.21750611624024188,False,False,14.626097743936414,0.2371272059535589,0.9868416666666666,0.010275803113607759
224,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d2,UWBF_24864,transcriptic,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.035469193140073456,False,False,128.17641700895115,0.035642567061851184,0.779555589338198,0.16265614303502213
225,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d3,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.035210617520015385,False,True,,,0.9961135386099016,0.002267164061070564
226,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d4,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.036224169987590565,False,False,1.9043105395908169,0.014177477766355709,0.9931563807459068,0.006818143820124507
227,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d5,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.035712898131478724,False,False,1.0324013025163232,0.0036763500702243134,0.9861521010322184,0.018005203424196908
229,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d7,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.03888086276953906,False,False,1.2297917041082351,0.0074742587871675795,0.9851618012511748,0.024023515557826086
230,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d8,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.037482821085523095,False,False,1.3183195593023698,0.007398257549586402,0.9921903007004694,0.01011190347912702
231,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,d9,UWBF_24960,transcriptic,CRISPR_CEN.PK2_24960,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.2149495709793434,False,False,9.692032912702006,0.2347685608128325,0.9720666666666666,0.029450058165068644
232,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e1,UWBF_32302,transcriptic,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.03564410002359664,False,False,4.178816742494683,0.02601433916647249,0.9903498210094936,0.006753412157756993
233,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e10,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,0.03423195702925806,False,False,20.766142349463397,0.03262240175807238,0.9830063422138886,0.013057244812483932
234,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e11,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,0.03608329915792752,False,False,13.343926664214196,0.03374535231919014,0.988037219379738,0.011460974137197344
235,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e12,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,0.034127690761265365,False,False,54.20327875044375,0.03357135770421758,0.9301945379785992,0.07061712786351235
236,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e3,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,0.03477237353918728,False,False,19.788385035589357,0.03322826734836105,0.9497560547450222,0.04717276337710582
237,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e4,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,0.03507561714879648,False,False,174.75886144518842,0.034957584310019885,0.7124184782608696,0.191026686778148
238,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e5,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,0.034770590517657865,False,False,69.53978064012509,0.03435262099076654,0.8709565623200748,0.10447716798138283
239,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e6,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,0.03313621107831068,False,False,20.67000873804928,0.031670388026198516,0.9670099895682316,0.02238417103156104
240,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e7,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,0.03549362959173054,False,False,29.45582189311375,0.03492026645066093,0.9885373037801766,0.006491181381271354
241,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e8,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,0.033755575098994774,False,False,14.292575687693994,0.03164530123013756,0.9877701025005076,0.008764114422783242
242,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208_20200610192131,r1dvbs8vu72tbp,e9,UWBF_25784,transcriptic,CRISPR_CEN.PK2_inducible_FP_25784,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,0.035444582122069766,False,False,30.18271159569729,0.034727298868278036,0.9924942923987614,0.004588799608839293
