,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,flow_rate_uL/min,date_of_experiment,TX_plate_name,TX_project_name,TX_sample_name,total_counts,flow_volume,well,cells/mL,cells/mL_doubling_time,cells/mL_n0
85,5ef261b46f607e46318b6695,sample.transcriptic.aq1dw7h6ysdtbq3.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,04e61ed92a316fcaa8e12222a7693b07662c7289,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysdtbq3,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,38000,a5,789473.6842100001,,
86,5ef2614fb8e840f0ddda98ca,sample.transcriptic.aq1dw7h6yt6ngem.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,11abcdbb5918b5ea2339161f5352af6142038120,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yt6ngem,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,9000,b9,3333333.33333,,
87,5ef261ae6f607e46318b6671,sample.transcriptic.aq1dw7h6ytm9uyz.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,75bbf790ac591aff8a7f3413f847aa463fbd4865,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ytm9uyz,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,7067,60000,c11,117783.33333,,
88,5ef261b66f607e46318b669c,sample.transcriptic.aq1dw7h6yrrcscc.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,ece9dacf6ed884f629b08c2bc94279be06f7b85a,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yrrcscc,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,42000,a1,714285.7142899999,,
89,5ef261105df46e3524e61fa9,sample.transcriptic.aq1dw7h6yt6ngeq.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,75bbf790ac591aff8a7f3413f847aa463fbd4865,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yt6ngeq,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,6775,60000,c9,112916.66667,,
90,5ef261288671d5c336cdbc0b,sample.transcriptic.aq1dw7h6ytrtnh6.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,ece9dacf6ed884f629b08c2bc94279be06f7b85a,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ytrtnh6,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,36000,a12,833333.33333,,
91,5ef261278671d5c336cdbc07,sample.transcriptic.aq1dw7h6ysyygsj.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,d1e784a5b32f5db86f7f8e3c96280a90681ebe4b,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ysyygsj,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,7422,60000,c8,123700.0,,
92,5ef261b76f607e46318b66a5,sample.transcriptic.aq1dw7h6ytdfp7v.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,75bbf790ac591aff8a7f3413f847aa463fbd4865,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ytdfp7v,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,7273,60000,c10,121216.66667,,
93,5ef2611b5df46e3524e61fe5,sample.transcriptic.aq1dw7h6ytsxun9.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,d1e784a5b32f5db86f7f8e3c96280a90681ebe4b,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ytsxun9,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,6625,60000,c12,110416.66667,,
94,5ef26119c25ffbeab280ac31,sample.transcriptic.aq1dw7h6yrx2rzh.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,ece9dacf6ed884f629b08c2bc94279be06f7b85a,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6yrx2rzh,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,44000,a2,681818.1818199999,,
95,5ef26113c25ffbeab280ac10,sample.transcriptic.aq1dw7h6ytcbg3s.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,1,04e61ed92a316fcaa8e12222a7693b07662c7289,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ytcbg3s,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,42000,a10,714285.7142899999,,
96,5ef260e464899c55533102eb,sample.transcriptic.aq1dw7h6ythzfr2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,04e61ed92a316fcaa8e12222a7693b07662c7289,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ythzfr2,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,41000,a11,731707.31707,,
97,5ef2611ac25ffbeab280ac38,sample.transcriptic.aq1dw7h6ys3kjhr.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,04e61ed92a316fcaa8e12222a7693b07662c7289,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,30.0,hour,aq1dw7h6ys3kjhr,200,19-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,35000,a3,857142.85714,,
98,5ef2610e5df46e3524e61f9b,sample.transcriptic.aq1dw7h9qtnacxv.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,3429f9912fc2415f751904ebd6d405d99e2ba42f,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtnacxv,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,11000,b3,2727272.72727,,
99,5ef260eb64899c5553310314,sample.transcriptic.aq1dw7h9quf9qtk.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,34f03eb2dc79deebfc434057e495cac51f1c7ba5,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9quf9qtk,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,38000,c7,789473.6842100001,,
100,5ef261288671d5c336cdbc0d,sample.transcriptic.aq1dw7h9qu9kr6b.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,3763ed4a5c6c527893115e86e7ae495e1da1c36e,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qu9kr6b,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,38000,c6,789473.6842100001,,
101,5ef261b36f607e46318b6690,sample.transcriptic.aq1dw7h9qtgrken.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,d57962078657fe9ae88aa1d24b0b501e0c677b96,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtgrken,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,11000,b2,2727272.72727,,
102,5ef261bc6f607e46318b66be,sample.transcriptic.aq1dw7h9qtv4jr3.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,3763ed4a5c6c527893115e86e7ae495e1da1c36e,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtv4jr3,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,38000,c4,789473.6842100001,,
103,5ef2611cc25ffbeab280ac40,sample.transcriptic.aq1dw7h9qtb3ksh.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,d57962078657fe9ae88aa1d24b0b501e0c677b96,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtb3ksh,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,11000,b1,2727272.72727,,
104,5ef26147b8e840f0ddda989d,sample.transcriptic.aq1dw7h9qu3wrh6.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,34f03eb2dc79deebfc434057e495cac51f1c7ba5,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qu3wrh6,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,38000,c5,789473.6842100001,,
105,5ef26118c25ffbeab280ac29,sample.transcriptic.aq1dw7h9qtb3ksm.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,3763ed4a5c6c527893115e86e7ae495e1da1c36e,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtb3ksm,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,29000,c1,1034482.7586200001,,
106,5ef260ed64899c555331031a,sample.transcriptic.aq1dw7h9qu2sjd6.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,3429f9912fc2415f751904ebd6d405d99e2ba42f,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qu2sjd6,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,11000,b5,2727272.72727,,
107,5ef260ef64899c5553310323,sample.transcriptic.aq1dw7h9qv2evw2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,71a9d44b32f607b34f42cfaa73ff82e0fcacb4d0,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qv2evw2,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,28000,a9,1071428.57143,,
108,5ef26152b8e840f0ddda98db,sample.transcriptic.aq1dw7h9quurw8x.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,330c37b1eb3536ec2542b609f285fe2e7f3ee774,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9quurw8x,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,29000,a8,1034482.7586200001,,
109,5ef261368671d5c336cdbc54,sample.transcriptic.aq1dw7h9qtv4jqy.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,d57962078657fe9ae88aa1d24b0b501e0c677b96,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtv4jqy,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,10000,b4,3000000.0,,
110,5ef261195df46e3524e61fd8,sample.transcriptic.aq1dw7h9qu8fj2c.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,d57962078657fe9ae88aa1d24b0b501e0c677b96,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,Control,,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qu8fj2c,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,11000,b6,2727272.72727,,
111,5ef261155df46e3524e61fc1,sample.transcriptic.aq1dw7h9qtgrker.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,3763ed4a5c6c527893115e86e7ae495e1da1c36e,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtgrker,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,36000,c2,833333.33333,,
112,5ef26195261fb008f49d7c9b,sample.transcriptic.aq1dw7h9qtpek3v.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,3,34f03eb2dc79deebfc434057e495cac51f1c7ba5,"B_subtilis_LG227 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtpek3v,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,34000,c3,882352.94118,,
113,5ef2612b8671d5c336cdbc1c,sample.transcriptic.aq1dw7h9quf9qtg.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,5,3429f9912fc2415f751904ebd6d405d99e2ba42f,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9quf9qtg,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,11000,b7,2727272.72727,,
114,5ef261125df46e3524e61fb0,sample.transcriptic.aq1dw7h9qtsu6fz.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,2,b26c31590b0dfb5bd7ac43132d190dc38137ee80,"MediaControl | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtsu6fz,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,1508,60000,h3,25133.33333,,
115,5ef261165df46e3524e61fc6,sample.transcriptic.aq1dw7h9quy6gn2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,6,30a983b8fe2cc6e81b343b124860869a2644368b,"B_subtilis_GFP_medium | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9quy6gn2,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,26000,f8,1153846.15385,,
116,5ef2614ab8e840f0ddda98af,sample.transcriptic.aq1dw7h9qtxcxz2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,r1dw646fd4qxya,transcriptic,4,cb17be24d6569af90f154491f5c5e03d955fe0bd,"B_subtilis_GFP_min | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media|NA|NA']",30.0,celsius,42.0,hour,aq1dw7h9qtxcxz2,200,20-Dec-2019,NovelChassisTimeSeries-12-19-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,26000,e4,1153846.15385,,
