,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
133,5ef25a8d03a4cfd6e7a3221d,sample.transcriptic.aq1dyhh5upadnws.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,7cb407d905b9d9edcdaf24f4231c2557552bff74,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upadnws,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,13000,b11,200,09-Jan-2020,2307692.30769,,
134,5ef25a768c7471daed8192a4,sample.transcriptic.aq1dyhh5une5wsz.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,8aba841e26be0b0f5b77fb2e20e4e76e55654d29,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5une5wsz,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,32000,b6,200,09-Jan-2020,937500.0,,
135,5ef25abc4f688251219ea21b,sample.transcriptic.aq1dyhh5umrqcfe.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,8b71cd3a44d986700780594948b2497665ca07df,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umrqcfe,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,21000,c2,200,09-Jan-2020,1428571.42857,,
136,5ef25a9a03a4cfd6e7a32266,sample.transcriptic.aq1dyhh5un2sxgs.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,8aba841e26be0b0f5b77fb2e20e4e76e55654d29,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un2sxgs,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,15000,b4,200,09-Jan-2020,2000000.0,,
137,5ef25a6b8c7471daed819269,sample.transcriptic.aq1dyhh5unq8guc.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,56cabeefd08c9eb8b2c5ef4c11d476badcdd19a1,"B_subtilis_WT_JH642 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,Control,,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unq8guc,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,23000,a8,200,09-Jan-2020,1304347.8260899999,,
138,5ef25a6c8c7471daed819271,sample.transcriptic.aq1dyhh5upg3njx.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,8aba841e26be0b0f5b77fb2e20e4e76e55654d29,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upg3njx,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,29000,b12,200,09-Jan-2020,1034482.7586200001,,
139,5ef25a89aa26702433559141,sample.transcriptic.aq1dyhh5unvwggh.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,a7a941bfee78d21ff58a757c7500c4db0c025c56,"B_subtilis_WT_JH642 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unvwggh,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,21000,a9,200,09-Jan-2020,1428571.42857,,
140,5ef25ab65ebacad85f835bc5,sample.transcriptic.aq1dyhh5umk2ctc.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,8b71cd3a44d986700780594948b2497665ca07df,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umk2ctc,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,32000,c1,200,09-Jan-2020,937500.0,,
141,5ef25a9f03a4cfd6e7a32283,sample.transcriptic.aq1dyhh5un8fx5v.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,7cb407d905b9d9edcdaf24f4231c2557552bff74,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un8fx5v,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,36000,b5,200,09-Jan-2020,833333.33333,,
142,5ef25aaf5ebacad85f835b9e,sample.transcriptic.aq1dyhh5up5uvdq.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,22a606261c2d327bbb13c0bf12c53e8bd67ae503,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up5uvdq,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,18000,d10,200,09-Jan-2020,1666666.6666700002,,
143,5ef25a82aa2670243355911a,sample.transcriptic.aq1dyhh5umk2ct9.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,8aba841e26be0b0f5b77fb2e20e4e76e55654d29,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umk2ct9,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,23000,b1,200,09-Jan-2020,1304347.8260899999,,
144,5ef25a8bc95e4711172fef47,sample.transcriptic.aq1dyhh5un8fx5y.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,837f94d4f39e9750da741b93e76eb66933a10455,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un8fx5y,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,24000,c5,200,09-Jan-2020,1250000.0,,
145,5ef25a8faa26702433559162,sample.transcriptic.aq1dyhh5upjc2u4.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,2ce99de69e56cc76dd629c74c2b6dc66ff2a8389,"B_subtilis_GFP_medium | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upjc2u4,426,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,f12,200,09-Jan-2020,7100.0,,
146,5ef25a7faa26702433559111,sample.transcriptic.aq1dyhh5un3x5mr.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,8b71cd3a44d986700780594948b2497665ca07df,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un3x5mr,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,15000,c4,200,09-Jan-2020,2000000.0,,
147,5ef25a96c95e4711172fef88,sample.transcriptic.aq1dyhh5upbhv2v.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,22a606261c2d327bbb13c0bf12c53e8bd67ae503,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upbhv2v,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,16000,d11,200,09-Jan-2020,1875000.0,,
148,5ef25a668c7471daed81924c,sample.transcriptic.aq1dyhh5une5wt4.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,8b71cd3a44d986700780594948b2497665ca07df,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5une5wt4,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,25000,c6,200,09-Jan-2020,1200000.0,,
149,5ef25a82aa2670243355911c,sample.transcriptic.aq1dyhh5umqk6bg.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,8aba841e26be0b0f5b77fb2e20e4e76e55654d29,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umqk6bg,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,18000,b2,200,09-Jan-2020,1666666.6666700002,,
150,5ef25a628c7471daed819235,sample.transcriptic.aq1dyhh5upcp36x.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,d29aff5d3bfe6088b3debdf5e8abeba98b1902af,"B_subtilis_GFP_medium | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upcp36x,414,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,f11,200,09-Jan-2020,6900.0,,
151,5ef25a7eaa2670243355910a,sample.transcriptic.aq1dyhh5up6z3hs.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,d29aff5d3bfe6088b3debdf5e8abeba98b1902af,"B_subtilis_GFP_medium | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up6z3hs,416,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,f10,200,09-Jan-2020,6933.3333299999995,,
152,5ef25aa85ebacad85f835b7b,sample.transcriptic.aq1dyhh5umw95yj.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,7cb407d905b9d9edcdaf24f4231c2557552bff74,"B_subtilis_WT_PY79 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umw95yj,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,21000,b3,200,09-Jan-2020,1428571.42857,,
153,5ef25a7baa267024335590f7,sample.transcriptic.aq1dyhh5unktwf7.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,837f94d4f39e9750da741b93e76eb66933a10455,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unktwf7,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,22000,c7,200,09-Jan-2020,1363636.3636399999,,
154,5ef25a90c95e4711172fef65,sample.transcriptic.aq1dyhh5uph7uq2.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,d7349be8d2e2f0063a64e3e27befa46bf4562ba7,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5uph7uq2,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,31000,d12,200,09-Jan-2020,967741.9354799999,,
155,5ef25a9203a4cfd6e7a3223a,sample.transcriptic.aq1dyhh5unq8gu9.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,38bb7d903350c54f86b70b1693a7cd252b2f4b0f,"MediaControl | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unq8gu9,19,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,h7,200,09-Jan-2020,316.66667,,
156,5ef25a7faa2670243355910f,sample.transcriptic.aq1dyhh5un3x5mu.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,d7349be8d2e2f0063a64e3e27befa46bf4562ba7,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un3x5mu,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,16000,d4,200,09-Jan-2020,1875000.0,,
157,5ef25a92c95e4711172fef6f,sample.transcriptic.aq1dyhh5unusacf.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,d6ed774937b856e88f8a97c4451b0be712890dcd,"B_subtilis_GFP_max | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unusacf,390,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,g8,200,09-Jan-2020,6500.0,,
158,5ef25a84aa26702433559126,sample.transcriptic.aq1dyhh5up99fst.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,a7a941bfee78d21ff58a757c7500c4db0c025c56,"B_subtilis_WT_JH642 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up99fst,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,25000,a11,200,09-Jan-2020,1200000.0,,
159,5ef25a86aa26702433559131,sample.transcriptic.aq1dyhh5up3kg5p.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,a7a941bfee78d21ff58a757c7500c4db0c025c56,"B_subtilis_WT_JH642 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up3kg5p,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,22000,a10,200,09-Jan-2020,1363636.3636399999,,
160,5ef25a9b03a4cfd6e7a3226c,sample.transcriptic.aq1dyhh5up2f9zk.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,99352a87f6cae6530ad51c110f226a07a8b100c7,"B_subtilis_GFP_max | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_max,,Control,,HIGH_FITC,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up2f9zk,310,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,g9,200,09-Jan-2020,5166.6666700000005,,
161,5ef25aa95ebacad85f835b7d,sample.transcriptic.aq1dyhh5un9m59x.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,22a606261c2d327bbb13c0bf12c53e8bd67ae503,"B_subtilis_LG371 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un9m59x,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,21000,d5,200,09-Jan-2020,1428571.42857,,
162,5ef25a9903a4cfd6e7a32264,sample.transcriptic.aq1dyhh5umm6jxe.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,cced5f24abd6e4623ae895eafb262ef024c72af4,"B_subtilis_GFP_min | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5umm6jxe,619,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,e1,200,09-Jan-2020,10316.66667,,
163,5ef25ab55ebacad85f835bc3,sample.transcriptic.aq1dyhh5upg3nk2.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,4,8b71cd3a44d986700780594948b2497665ca07df,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5upg3nk2,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,18000,c12,200,09-Jan-2020,1666666.6666700002,,
164,5ef25aa003a4cfd6e7a32285,sample.transcriptic.aq1dyhh5unhjh76.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,2,98cf49f2f75e9d839535571fc82ccd0556f43596,"MediaControl | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5unhjh76,25,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,h6,200,09-Jan-2020,416.66667,,
165,5ef25aae5ebacad85f835b9c,sample.transcriptic.aq1dyhh5un7bqzt.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,3,98cf49f2f75e9d839535571fc82ccd0556f43596,"MediaControl | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | FLOW | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,EMPTY_VECTOR,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5un7bqzt,31,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,60000,h4,200,09-Jan-2020,516.6666700000001,,
166,5ef25a80aa26702433559113,sample.transcriptic.aq1dyhh5up4qp9q.experiment.transcriptic.r1dwhw5psz9ehr,NovelChassis-OR-Circuit-Cycle0-8hour,r1dwhw5psz9ehr,transcriptic,1,837f94d4f39e9750da741b93e76eb66933a10455,"B_subtilis_LG227 | 30.0 | [26.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,26.0,hour,aq1dyhh5up4qp9q,30000,NovelChassisTimeSeries-01-09-2020Run2(P1),Sytox-YeastGates,SytoxYG-Plate,23000,c10,200,09-Jan-2020,1304347.8260899999,,
